accepted_taxon_key,order_name,family_name,genus_name,search_species_name,gbif_species_name,confidence,status,match_type,rank,source
1867820,Lepidoptera,Saturniidae,Saturnia,Saturnia pavonia,Saturnia pavonia,99,ACCEPTED,EXACT,SPECIES,london31May2023
1867928,Lepidoptera,Saturniidae,Saturnia,Saturnia pyri,Saturnia pyri,99,ACCEPTED,EXACT,SPECIES,london31May2023
